-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2025 through 08/31/2025 in LST
Location: Latitude  9.74   Longitude 80.02 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,WS10M,RH2M
2025,7,7,4,0.0,0.0,0.0,28.36,8.7,86.45
2025,7,7,5,10.85,1.39,16.01,28.33,8.55,86.47
2025,7,7,6,138.43,193.21,121.16,28.57,8.7,84.93
2025,7,7,7,303.92,327.83,151.2,28.96,8.87,82.32
2025,7,7,8,512.2,260.54,270.96,29.45,9.01,79.06
2025,7,7,9,693.53,354.74,336.69,29.9,9.08,76.3
2025,7,7,10,822.6,481.37,295.9,30.22,9.01,74.57
2025,7,7,11,869.8,489.14,325.62,30.43,8.94,73.68
2025,7,7,12,813.62,471.52,280.42,30.51,8.71,73.22
2025,7,7,13,751.2,432.14,293.73,30.56,8.44,72.78
2025,7,7,14,616.22,392.27,263.95,30.48,8.16,73.4
2025,7,7,15,427.12,310.84,219.73,30.31,8.16,74.9
2025,7,7,16,224.2,210.89,132.02,30.01,8.47,77.34
2025,7,7,17,47.62,28.13,45.7,29.59,8.61,80.84
2025,7,7,18,0.0,0.0,0.0,29.26,8.54,83.98
2025,7,7,19,0.0,0.0,0.0,29.16,8.56,85.31
2025,7,7,20,0.0,0.0,0.0,29.06,8.58,86.36
2025,7,7,21,0.0,0.0,0.0,28.99,8.69,86.97
2025,7,7,22,0.0,0.0,0.0,28.94,8.66,87.06
2025,7,7,23,0.0,0.0,0.0,28.9,8.72,86.45
2025,7,8,0,0.0,0.0,0.0,28.86,8.49,85.66
2025,7,8,1,0.0,0.0,0.0,28.79,8.25,84.83
2025,7,8,2,0.0,0.0,0.0,28.73,7.84,84.14
2025,7,8,3,0.0,0.0,0.0,28.68,7.31,83.79
2025,7,8,4,0.0,0.0,0.0,28.62,6.77,83.46
2025,7,8,5,10.1,0.62,12.16,28.55,6.2,83.67
2025,7,8,6,132.02,98.83,120.2,28.82,6.15,82.45
2025,7,8,7,321.27,166.37,218.09,29.21,6.22,80.0
2025,7,8,8,496.85,308.18,247.06,29.65,6.06,76.73
2025,7,8,9,688.75,376.9,320.98,30.05,5.99,73.77
2025,7,8,10,837.15,512.29,362.02,30.4,5.94,71.18
2025,7,8,11,887.17,561.25,315.16,30.73,5.73,68.74
2025,7,8,12,868.62,515.06,343.07,31.03,5.4,66.65
2025,7,8,13,717.83,337.26,367.86,31.27,5.37,65.36
2025,7,8,14,562.2,262.71,368.45,31.34,5.63,65.07
2025,7,8,15,416.38,280.98,262.29,31.26,6.07,65.57
2025,7,8,16,219.6,173.79,169.67,30.97,6.74,67.24
2025,7,8,17,45.17,16.05,42.63,30.41,7.14,70.83
2025,7,8,18,0.0,0.0,0.0,29.82,7.26,75.69
2025,7,8,19,0.0,0.0,0.0,29.52,7.37,78.9
2025,7,8,20,0.0,0.0,0.0,29.3,7.33,81.62
2025,7,8,21,0.0,0.0,0.0,29.11,7.34,84.33
2025,7,8,22,0.0,0.0,0.0,29.04,7.58,85.58
2025,7,8,23,0.0,0.0,0.0,29.01,7.78,86.02
2025,7,9,0,0.0,0.0,0.0,28.95,7.53,86.45
2025,7,9,1,0.0,0.0,0.0,28.91,7.12,86.45
2025,7,9,2,0.0,0.0,0.0,28.85,6.61,85.6
2025,7,9,3,0.0,0.0,0.0,28.82,6.25,84.27
2025,7,9,4,0.0,0.0,0.0,28.76,5.99,83.0
2025,7,9,5,8.62,0.0,10.55,28.73,5.68,82.37
2025,7,9,6,117.1,67.72,111.75,29.06,5.7,80.39
2025,7,9,7,284.7,108.83,207.89,29.54,5.56,76.71
2025,7,9,8,481.23,188.86,310.73,30.06,5.27,72.51
2025,7,9,9,661.1,270.95,355.55,30.61,5.07,68.71
2025,7,9,10,815.7,440.64,417.46,31.05,4.95,65.77
2025,7,9,11,869.25,541.28,289.58,31.34,4.87,63.81
2025,7,9,12,781.17,476.09,263.9,31.6,4.46,62.58
2025,7,9,13,764.9,510.81,270.33,31.74,4.11,62.27
2025,7,9,14,609.65,444.03,271.12,31.69,4.37,62.95
2025,7,9,15,434.67,356.03,231.91,31.53,4.98,64.36
2025,7,9,16,221.05,196.26,157.62,31.21,5.73,66.72
2025,7,9,17,40.55,8.24,36.39,30.65,6.19,71.06
2025,7,9,18,0.0,0.0,0.0,30.06,6.21,76.5
2025,7,9,19,0.0,0.0,0.0,29.75,6.33,80.18
2025,7,9,20,0.0,0.0,0.0,29.46,6.5,83.49
2025,7,9,21,0.0,0.0,0.0,29.34,6.52,84.57
2025,7,9,22,0.0,0.0,0.0,29.33,5.92,84.83
2025,7,9,23,0.0,0.0,0.0,29.28,5.45,85.49
2025,7,10,0,0.0,0.0,0.0,29.23,5.29,85.72
2025,7,10,1,0.0,0.0,0.0,29.23,5.21,85.19
2025,7,10,2,0.0,0.0,0.0,29.23,5.21,84.14
2025,7,10,3,0.0,0.0,0.0,29.26,5.34,81.66
2025,7,10,4,0.0,0.0,0.0,29.18,5.4,79.61
2025,7,10,5,9.95,0.57,12.14,29.09,5.1,78.66
2025,7,10,6,118.4,82.87,91.54,29.42,4.94,76.11
2025,7,10,7,297.38,168.76,191.09,29.78,4.9,72.82
2025,7,10,8,469.23,216.0,245.2,30.12,4.74,70.44
2025,7,10,9,637.03,276.92,324.53,30.53,4.59,68.22
2025,7,10,10,767.2,374.12,342.31,30.91,4.4,66.45
2025,7,10,11,815.25,409.34,312.48,31.14,3.98,65.37
2025,7,10,12,810.22,353.46,371.54,31.28,3.47,64.9
2025,7,10,13,721.65,446.77,267.27,31.3,3.22,65.31
2025,7,10,14,602.65,367.51,322.64,31.21,3.39,66.09
2025,7,10,15,371.23,216.03,232.12,30.97,3.87,67.15
2025,7,10,16,188.1,151.85,126.62,30.67,4.57,68.7
2025,7,10,17,40.1,12.96,39.19,30.19,5.07,72.36
2025,7,10,18,0.0,0.0,0.0,29.83,5.54,75.54
2025,7,10,19,0.0,0.0,0.0,29.66,5.91,77.62
2025,7,10,20,0.0,0.0,0.0,29.44,6.11,80.09
2025,7,10,21,0.0,0.0,0.0,29.23,6.33,82.45
2025,7,10,22,0.0,0.0,0.0,29.07,6.54,84.29
2025,7,10,23,0.0,0.0,0.0,28.91,6.68,86.06
2025,7,11,0,0.0,0.0,0.0,28.79,6.6,87.25
2025,7,11,1,0.0,0.0,0.0,28.74,6.3,87.52
2025,7,11,2,0.0,0.0,0.0,28.74,5.9,87.18
2025,7,11,3,0.0,0.0,0.0,28.82,5.68,86.31
2025,7,11,4,0.0,0.0,0.0,28.91,5.22,85.19
2025,7,11,5,9.38,0.66,11.42,29.07,4.9,83.24
2025,7,11,6,121.15,102.57,100.53,29.53,5.15,79.61
2025,7,11,7,281.23,229.75,175.66,30.01,5.63,75.56
2025,7,11,8,493.15,233.77,279.29,30.39,5.85,71.86
2025,7,11,9,681.33,363.59,279.04,30.71,5.78,69.3
2025,7,11,10,795.9,395.05,348.8,30.98,5.53,67.51
2025,7,11,11,849.25,414.39,436.61,31.24,5.22,66.13
2025,7,11,12,853.08,497.13,300.88,31.4,5.05,65.56
2025,7,11,13,760.72,444.09,330.86,31.49,5.13,65.46
2025,7,11,14,610.35,440.75,290.75,31.49,5.41,65.6
2025,7,11,15,402.45,322.79,196.21,31.33,5.61,66.08
2025,7,11,16,209.12,207.1,131.22,31.11,5.68,67.1
2025,7,11,17,45.08,21.39,43.49,30.73,5.56,69.79
2025,7,11,18,0.0,0.0,0.0,30.24,5.53,74.49
2025,7,11,19,0.0,0.0,0.0,29.96,6.0,78.49
2025,7,11,20,0.0,0.0,0.0,29.71,6.7,81.89
2025,7,11,21,0.0,0.0,0.0,29.55,7.31,83.89
2025,7,11,22,0.0,0.0,0.0,29.43,8.04,84.15
2025,7,11,23,0.0,0.0,0.0,29.3,8.28,83.98
2025,7,12,0,0.0,0.0,0.0,29.16,8.0,84.11
2025,7,12,1,0.0,0.0,0.0,29.1,7.66,83.78
2025,7,12,2,0.0,0.0,0.0,29.04,7.37,83.63
2025,7,12,3,0.0,0.0,0.0,28.98,6.97,83.87
2025,7,12,4,0.0,0.0,0.0,28.91,6.4,84.16
2025,7,12,5,9.35,0.9,11.03,28.9,5.91,83.94
2025,7,12,6,118.93,83.77,100.01,29.23,5.77,82.07
2025,7,12,7,295.85,219.49,170.29,29.61,5.72,79.54
2025,7,12,8,483.25,209.87,245.97,29.99,5.94,76.66
2025,7,12,9,648.85,271.98,347.41,30.42,6.24,73.77
2025,7,12,10,792.15,357.19,362.1,30.99,6.25,69.94
2025,7,12,11,880.2,489.96,338.53,31.53,6.0,66.42
2025,7,12,12,854.72,487.41,356.44,31.97,5.34,63.77
2025,7,12,13,723.42,460.19,265.13,32.18,4.11,63.87
2025,7,12,14,618.5,450.01,290.72,32.23,3.15,64.73
2025,7,12,15,440.08,391.31,205.69,32.17,2.83,64.91
2025,7,12,16,227.12,204.89,162.54,31.94,3.18,65.4
2025,7,12,17,47.62,28.33,43.81,31.39,4.09,67.52
2025,7,12,18,0.0,0.0,0.0,30.66,5.48,71.84
2025,7,12,19,0.0,0.0,0.0,30.05,6.57,77.49
2025,7,12,20,0.0,0.0,0.0,29.6,7.27,81.47
2025,7,12,21,0.0,0.0,0.0,29.36,7.78,83.05
2025,7,12,22,0.0,0.0,0.0,29.27,8.11,83.66
2025,7,12,23,0.0,0.0,0.0,29.18,8.29,84.12
2025,7,13,0,0.0,0.0,0.0,29.08,8.26,84.4
2025,7,13,1,0.0,0.0,0.0,28.98,8.29,84.18
2025,7,13,2,0.0,0.0,0.0,28.91,8.26,83.58
2025,7,13,3,0.0,0.0,0.0,28.9,7.69,83.09
2025,7,13,4,0.0,0.0,0.0,28.89,7.04,82.9
2025,7,13,5,9.27,0.0,10.71,28.87,6.47,83.0
2025,7,13,6,111.75,35.23,80.29,29.06,6.24,82.04
2025,7,13,7,287.83,128.68,189.79,29.28,6.16,80.09
2025,7,13,8,466.1,143.67,263.13,29.43,6.2,78.25
2025,7,13,9,612.7,137.56,370.4,29.52,6.23,77.16
2025,7,13,10,728.65,340.2,386.82,29.59,6.5,76.3
2025,7,13,11,773.95,344.35,360.06,29.69,6.72,75.14
2025,7,13,12,731.38,306.23,456.11,29.73,6.6,73.94
2025,7,13,13,642.83,217.88,414.73,29.74,6.4,72.86
2025,7,13,14,537.42,339.79,355.23,29.81,5.93,71.7
2025,7,13,15,376.3,309.47,266.41,29.87,5.32,70.8
2025,7,13,16,193.27,141.09,152.23,29.92,4.92,70.48
2025,7,13,17,41.85,3.32,45.32,29.77,4.46,72.25
2025,7,13,18,0.0,0.0,0.0,29.5,4.51,75.59
2025,7,13,19,0.0,0.0,0.0,29.46,5.0,77.76
2025,7,13,20,0.0,0.0,0.0,29.32,5.37,80.47
2025,7,13,21,0.0,0.0,0.0,29.19,5.59,82.58
2025,7,13,22,0.0,0.0,0.0,29.11,5.7,83.73
2025,7,13,23,0.0,0.0,0.0,29.06,5.99,84.09
2025,7,14,0,0.0,0.0,0.0,29.03,6.4,83.89
2025,7,14,1,0.0,0.0,0.0,28.97,6.62,83.56
2025,7,14,2,0.0,0.0,0.0,28.92,6.95,82.91
2025,7,14,3,0.0,0.0,0.0,28.88,7.1,82.26
2025,7,14,4,0.0,0.0,0.0,28.8,7.12,82.05
2025,7,14,5,7.35,0.0,9.1,28.73,7.12,81.92
2025,7,14,6,106.45,92.54,91.41,28.88,7.36,80.64
2025,7,14,7,260.42,259.82,150.84,29.09,7.79,78.47
2025,7,14,8,507.38,294.06,246.83,29.36,8.0,75.27
2025,7,14,9,686.4,382.87,295.28,29.74,8.19,71.78
2025,7,14,10,827.42,442.75,393.68,30.14,8.38,68.53
2025,7,14,11,917.5,625.37,255.67,30.51,8.49,65.82
2025,7,14,12,887.62,757.43,215.81,30.87,8.5,63.72
2025,7,14,13,799.1,657.33,205.12,31.22,8.33,62.23
2025,7,14,14,633.72,451.72,231.83,31.44,8.02,61.75
2025,7,14,15,459.67,410.05,199.5,31.41,8.05,62.89
2025,7,14,16,243.52,253.53,137.8,31.17,8.47,65.71
2025,7,14,17,53.0,50.47,51.03,30.76,8.69,69.93
2025,7,14,18,0.0,0.0,0.0,30.36,8.64,74.41
2025,7,14,19,0.0,0.0,0.0,30.19,8.72,76.41
2025,7,14,20,0.0,0.0,0.0,30.14,9.04,76.41
2025,7,14,21,0.0,0.0,0.0,30.15,9.27,74.55
2025,7,14,22,0.0,0.0,0.0,29.92,8.87,74.59
2025,7,14,23,0.0,0.0,0.0,29.64,8.47,72.77
2025,7,15,0,0.0,0.0,0.0,29.27,8.0,72.74
2025,7,15,1,0.0,0.0,0.0,29.02,7.72,73.41
2025,7,15,2,0.0,0.0,0.0,28.87,7.45,74.77
2025,7,15,3,0.0,0.0,0.0,28.75,6.98,76.42
2025,7,15,4,0.0,0.0,0.0,28.7,6.49,77.53
2025,7,15,5,9.27,2.07,13.52,28.7,6.17,77.81
2025,7,15,6,134.55,112.33,105.13,29.12,6.35,75.44
2025,7,15,7,327.05,310.42,203.39,29.52,6.47,71.96
2025,7,15,8,507.7,315.0,239.37,29.97,6.17,68.2
2025,7,15,9,704.6,378.49,331.26,30.42,5.89,64.97
2025,7,15,10,838.85,552.79,283.92,30.82,5.59,62.47
2025,7,15,11,869.83,525.8,309.7,31.2,5.2,60.39
2025,7,15,12,802.55,680.74,431.48,31.5,4.8,59.03
2025,7,15,13,660.0,186.78,369.71,31.7,4.51,58.55
2025,7,15,14,463.1,69.24,342.96,31.78,4.25,58.47
2025,7,15,15,290.88,28.04,233.88,31.73,3.91,58.92
2025,7,15,16,142.1,16.32,119.91,31.57,3.73,60.28
2025,7,15,17,33.7,6.91,39.13,31.15,3.76,63.76
2025,7,15,18,0.0,0.0,0.0,30.63,4.01,68.74
2025,7,15,19,0.0,0.0,0.0,30.32,4.31,71.52
2025,7,15,20,0.0,0.0,0.0,29.98,4.35,74.8
2025,7,15,21,0.0,0.0,0.0,29.65,4.34,77.99
2025,7,15,22,0.0,0.0,0.0,29.33,4.5,80.74
2025,7,15,23,0.0,0.0,0.0,29.03,4.56,82.35
2025,7,16,0,0.0,0.0,0.0,28.79,4.39,83.21
2025,7,16,1,0.0,0.0,0.0,28.61,4.36,83.63
2025,7,16,2,0.0,0.0,0.0,28.46,4.67,83.83
2025,7,16,3,0.0,0.0,0.0,28.33,5.02,83.61
2025,7,16,4,0.0,0.0,0.0,28.26,5.12,82.59
2025,7,16,5,8.85,0.0,10.83,28.24,5.11,81.2
2025,7,16,6,115.22,59.83,81.56,28.44,5.46,79.09
2025,7,16,7,290.58,162.6,202.6,28.72,5.88,77.18
2025,7,16,8,482.5,292.34,219.66,29.05,6.46,75.66
2025,7,16,9,641.5,219.34,329.51,29.38,7.05,74.34
2025,7,16,10,753.83,343.83,350.27,29.68,7.54,73.14
2025,7,16,11,680.78,218.22,327.61,29.91,7.85,72.38
2025,7,16,12,664.95,118.96,446.48,30.09,7.89,71.64
2025,7,16,13,590.38,81.4,421.49,30.26,7.77,70.74
2025,7,16,14,464.17,82.84,341.53,30.38,7.65,70.18
2025,7,16,15,352.62,168.35,223.58,30.41,7.72,70.38
2025,7,16,16,183.52,74.45,136.92,30.23,8.05,72.12
2025,7,16,17,44.5,4.91,48.82,29.9,8.19,75.22
2025,7,16,18,0.0,0.0,0.0,29.58,8.31,78.24
2025,7,16,19,0.0,0.0,0.0,29.39,8.62,79.54
2025,7,16,20,0.0,0.0,0.0,29.25,9.02,79.99
2025,7,16,21,0.0,0.0,0.0,29.15,9.39,80.32
2025,7,16,22,0.0,0.0,0.0,29.06,9.24,80.7
2025,7,16,23,0.0,0.0,0.0,28.91,8.73,81.14
2025,7,17,0,0.0,0.0,0.0,28.73,8.18,81.24
2025,7,17,1,0.0,0.0,0.0,28.58,7.72,81.03
2025,7,17,2,0.0,0.0,0.0,28.49,6.97,80.49
2025,7,17,3,0.0,0.0,0.0,28.44,6.01,79.82
2025,7,17,4,0.0,0.0,0.0,28.4,5.33,79.53
2025,7,17,5,8.75,0.0,11.09,28.44,4.88,79.13
2025,7,17,6,97.12,11.68,67.75,28.86,4.64,76.75
2025,7,17,7,252.43,45.58,172.35,29.28,4.49,73.86
2025,7,17,8,415.9,72.1,267.0,29.71,4.17,70.98
2025,7,17,9,551.92,66.54,347.49,30.18,4.07,68.24
2025,7,17,10,650.92,123.08,358.25,30.57,4.18,66.17
2025,7,17,11,779.88,335.32,354.06,30.9,4.21,64.46
2025,7,17,12,741.6,258.61,397.18,31.17,4.17,63.11
2025,7,17,13,592.5,93.1,420.58,31.4,4.31,62.21
2025,7,17,14,422.4,24.09,291.46,31.51,4.55,61.78
2025,7,17,15,338.2,72.04,226.6,31.52,4.85,61.8
2025,7,17,16,171.55,27.63,142.62,31.34,5.28,62.96
2025,7,17,17,41.42,2.35,42.94,30.84,5.37,66.36
2025,7,17,18,0.0,0.0,0.0,30.31,5.2,70.97
2025,7,17,19,0.0,0.0,0.0,29.98,4.89,74.28
2025,7,17,20,0.0,0.0,0.0,29.84,4.94,75.53
2025,7,17,21,0.0,0.0,0.0,29.82,5.51,74.75
2025,7,17,22,0.0,0.0,0.0,29.74,6.02,74.87
2025,7,17,23,0.0,0.0,0.0,29.6,6.64,75.25
2025,7,18,0,0.0,0.0,0.0,29.41,7.15,75.87
2025,7,18,1,0.0,0.0,0.0,29.23,7.53,76.81
2025,7,18,2,0.0,0.0,0.0,29.08,7.37,77.7
2025,7,18,3,0.0,0.0,0.0,28.95,7.02,78.3
2025,7,18,4,0.0,0.0,0.0,28.85,6.48,78.55
2025,7,18,5,7.55,0.0,9.48,28.81,5.82,78.44
2025,7,18,6,93.4,24.19,79.01,29.18,5.56,76.21
2025,7,18,7,254.35,103.77,176.16,29.53,5.36,73.81
2025,7,18,8,433.23,176.94,265.32,29.81,5.27,72.09
2025,7,18,9,596.1,216.27,302.97,30.14,5.4,70.14
2025,7,18,10,707.05,241.39,353.82,30.41,5.68,68.57
2025,7,18,11,671.53,129.2,405.12,30.59,5.96,67.54
2025,7,18,12,547.4,12.18,384.7,30.69,6.19,66.85
2025,7,18,13,500.73,22.02,324.91,30.84,6.32,66.16
2025,7,18,14,271.88,16.33,187.4,30.9,6.32,66.11
2025,7,18,15,132.98,0.62,108.54,30.85,6.32,66.92
2025,7,18,16,101.55,0.0,93.97,30.5,6.45,69.43
2025,7,18,17,28.15,0.0,32.75,29.89,6.29,73.43
2025,7,18,18,0.0,0.0,0.0,29.3,6.08,77.85
2025,7,18,19,0.0,0.0,0.0,28.98,6.15,80.39
2025,7,18,20,0.0,0.0,0.0,28.84,6.32,81.55
2025,7,18,21,0.0,0.0,0.0,28.8,6.42,81.96
2025,7,18,22,0.0,0.0,0.0,28.73,6.53,82.36
2025,7,18,23,0.0,0.0,0.0,28.58,6.63,82.91
2025,7,19,0,0.0,0.0,0.0,28.48,6.69,82.84
2025,7,19,1,0.0,0.0,0.0,28.46,6.87,82.26
2025,7,19,2,0.0,0.0,0.0,28.46,7.14,81.78
2025,7,19,3,0.0,0.0,0.0,28.49,7.47,81.43
2025,7,19,4,0.0,0.0,0.0,28.55,7.55,81.1
2025,7,19,5,6.95,0.0,8.17,28.57,7.38,81.01
2025,7,19,6,86.4,19.11,73.17,28.77,7.36,80.02
2025,7,19,7,233.32,55.41,170.34,28.97,7.49,78.73
2025,7,19,8,386.55,98.52,216.98,29.22,7.94,77.19
2025,7,19,9,500.9,64.75,282.58,29.48,8.4,75.79
2025,7,19,10,635.65,85.97,398.6,29.72,8.62,74.41
2025,7,19,11,695.2,128.73,420.42,30.0,8.67,72.65
2025,7,19,12,612.88,35.37,426.34,30.28,8.64,70.8
2025,7,19,13,498.9,11.3,368.34,30.51,8.55,69.51
2025,7,19,14,402.95,16.39,305.66,30.71,8.27,68.93
2025,7,19,15,274.33,9.99,222.75,30.81,7.84,69.19
2025,7,19,16,132.57,6.32,122.35,30.69,7.42,70.62
2025,7,19,17,29.77,2.31,34.62,30.34,6.99,73.19
2025,7,19,18,0.0,0.0,0.0,29.98,7.0,75.7
2025,7,19,19,0.0,0.0,0.0,29.81,7.75,75.85
2025,7,19,20,0.0,0.0,0.0,29.6,8.52,75.8
2025,7,19,21,0.0,0.0,0.0,29.25,9.47,75.92
2025,7,19,22,0.0,0.0,0.0,28.74,10.5,76.1
2025,7,19,23,0.0,0.0,0.0,28.12,11.25,75.13
2025,7,20,0,0.0,0.0,0.0,27.49,11.09,75.11
2025,7,20,1,0.0,0.0,0.0,27.08,10.39,76.13
2025,7,20,2,0.0,0.0,0.0,27.01,9.4,76.59
2025,7,20,3,0.0,0.0,0.0,27.06,8.29,76.79
2025,7,20,4,0.0,0.0,0.0,27.15,7.33,77.01
2025,7,20,5,5.95,0.0,6.87,27.31,6.54,77.22
2025,7,20,6,78.78,2.27,68.25,27.94,6.53,75.07
2025,7,20,7,197.98,13.53,154.73,28.61,6.55,72.81
2025,7,20,8,339.48,26.09,223.18,29.12,6.7,71.51
2025,7,20,9,438.85,22.78,317.32,29.47,6.98,70.68
2025,7,20,10,544.42,31.46,385.07,29.72,7.09,69.57
2025,7,20,11,502.17,12.41,352.47,29.99,6.98,67.74
2025,7,20,12,442.95,0.8,317.05,30.34,6.78,65.46
2025,7,20,13,397.95,13.05,292.95,30.65,6.59,63.51
2025,7,20,14,298.52,4.04,227.79,30.78,6.49,62.65
2025,7,20,15,207.85,2.61,169.43,30.81,6.7,62.99
2025,7,20,16,106.32,1.8,98.27,30.61,7.26,65.45
2025,7,20,17,24.48,0.0,28.48,30.2,7.65,70.16
2025,7,20,18,0.0,0.0,0.0,29.84,7.64,74.18
2025,7,20,19,0.0,0.0,0.0,29.71,7.78,75.13
2025,7,20,20,0.0,0.0,0.0,29.66,8.03,74.86
2025,7,20,21,0.0,0.0,0.0,29.54,8.14,74.66
2025,7,20,22,0.0,0.0,0.0,29.34,8.45,73.94
2025,7,20,23,0.0,0.0,0.0,29.08,8.42,75.29
2025,7,21,0,0.0,0.0,0.0,28.85,8.25,76.67
2025,7,21,1,0.0,0.0,0.0,28.65,7.94,77.88
2025,7,21,2,0.0,0.0,0.0,28.52,7.69,78.45
2025,7,21,3,0.0,0.0,0.0,28.39,7.22,78.82
2025,7,21,4,0.0,0.0,0.0,28.28,6.7,78.78
2025,7,21,5,7.0,0.0,8.52,28.29,5.96,78.11
2025,7,21,6,87.9,28.48,84.42,28.71,5.63,75.18
2025,7,21,7,227.65,82.24,161.34,29.14,5.33,72.6
2025,7,21,8,391.92,83.51,227.84,29.59,5.39,70.96
2025,7,21,9,562.6,154.36,314.0,30.0,5.78,69.31
2025,7,21,10,658.3,202.95,360.3,30.3,6.23,68.03
2025,7,21,11,602.15,86.63,351.44,30.5,6.67,67.17
2025,7,21,12,653.0,75.05,454.2,30.57,7.04,66.69
2025,7,21,13,628.92,159.83,347.98,30.56,7.34,66.82
2025,7,21,14,512.62,180.41,286.05,30.54,7.57,67.19
2025,7,21,15,324.2,46.83,234.23,30.44,7.97,68.18
2025,7,21,16,158.52,19.54,133.65,30.17,8.66,70.57
2025,7,21,17,34.55,5.56,37.35,29.7,9.5,74.48
2025,7,21,18,0.0,0.0,0.0,29.25,10.38,78.65
2025,7,21,19,0.0,0.0,0.0,28.98,10.97,81.39
2025,7,21,20,0.0,0.0,0.0,28.84,11.33,81.7
2025,7,21,21,0.0,0.0,0.0,28.74,11.28,81.49
2025,7,21,22,0.0,0.0,0.0,28.63,10.99,81.92
2025,7,21,23,0.0,0.0,0.0,28.48,10.75,82.47
2025,7,22,0,0.0,0.0,0.0,28.38,10.38,82.33
2025,7,22,1,0.0,0.0,0.0,28.37,9.87,81.51
2025,7,22,2,0.0,0.0,0.0,28.42,9.34,80.78
2025,7,22,3,0.0,0.0,0.0,28.46,8.97,80.45
2025,7,22,4,0.0,0.0,0.0,28.46,8.7,80.25
2025,7,22,5,6.97,0.0,8.72,28.46,8.47,80.23
2025,7,22,6,118.22,52.27,97.28,28.66,8.63,79.24
2025,7,22,7,296.48,140.66,204.07,28.94,9.03,77.53
2025,7,22,8,478.67,312.54,223.46,29.22,9.2,75.91
2025,7,22,9,641.03,277.63,325.83,29.53,9.33,74.15
2025,7,22,10,757.9,401.59,349.61,29.88,9.29,72.18
2025,7,22,11,810.38,421.01,356.72,30.25,9.11,70.13
2025,7,22,12,777.95,322.39,364.16,30.57,8.93,68.51
2025,7,22,13,682.58,402.69,325.3,30.77,8.89,67.71
2025,7,22,14,408.27,84.91,244.98,30.84,8.98,67.77
2025,7,22,15,363.35,155.84,235.05,30.68,9.21,69.22
2025,7,22,16,196.6,99.94,159.55,30.27,9.65,72.05
2025,7,22,17,41.33,10.56,47.86,29.79,9.8,75.72
2025,7,22,18,0.0,0.0,0.0,29.54,9.51,78.77
2025,7,22,19,0.0,0.0,0.0,29.44,9.21,80.65
2025,7,22,20,0.0,0.0,0.0,29.28,8.8,82.46
2025,7,22,21,0.0,0.0,0.0,29.13,8.81,83.55
2025,7,22,22,0.0,0.0,0.0,28.98,9.01,84.2
2025,7,22,23,0.0,0.0,0.0,28.8,9.13,84.32
2025,7,23,0,0.0,0.0,0.0,28.56,9.3,84.52
2025,7,23,1,0.0,0.0,0.0,28.37,9.5,84.27
2025,7,23,2,0.0,0.0,0.0,28.26,9.58,83.32
2025,7,23,3,0.0,0.0,0.0,28.21,9.56,82.17
2025,7,23,4,0.0,0.0,0.0,28.23,9.63,80.49
2025,7,23,5,7.43,0.0,9.09,28.29,9.8,78.49
2025,7,23,6,121.15,41.73,96.99,28.65,10.26,75.04
2025,7,23,7,282.23,97.95,187.93,29.08,10.67,71.22
2025,7,23,8,449.58,111.89,278.61,29.43,10.48,68.73
2025,7,23,9,602.88,197.44,304.35,29.87,10.11,66.64
2025,7,23,10,743.55,317.36,370.38,30.4,9.73,64.05
2025,7,23,11,821.88,381.65,348.27,30.91,9.27,61.42
2025,7,23,12,864.92,567.0,266.4,31.25,8.75,59.88
2025,7,23,13,774.85,448.31,324.11,31.39,8.43,59.67
2025,7,23,14,647.38,483.85,256.25,31.36,8.5,60.6
2025,7,23,15,419.58,253.22,231.56,31.01,9.04,63.78
2025,7,23,16,209.15,125.6,147.24,30.36,10.03,69.37
2025,7,23,17,44.95,9.22,48.99,29.7,10.65,75.61
2025,7,23,18,0.0,0.0,0.0,29.38,10.67,79.31
2025,7,23,19,0.0,0.0,0.0,29.37,10.31,80.42
2025,7,23,20,0.0,0.0,0.0,29.48,10.18,80.46
2025,7,23,21,0.0,0.0,0.0,29.44,9.76,81.84
2025,7,23,22,0.0,0.0,0.0,29.33,9.87,82.29
2025,7,23,23,0.0,0.0,0.0,29.21,10.06,80.94
2025,7,24,0,0.0,0.0,0.0,29.03,9.27,80.47
2025,7,24,1,0.0,0.0,0.0,28.81,8.31,79.95
2025,7,24,2,0.0,0.0,0.0,28.63,7.96,79.34
